TLID,NAME,WEIGHT
62046719,62046719_backward,102.38751
62046723,62046723_forward,137.89575
62046724,62046724_forward,118.4873
62091898,62091898_forward,36.93204
62045590,62045590_backward,175.23176
62101720,62101720_backward,163.49113
62091905,62091905_backward,43.64581
62091906,62091906_forward,38.44312
62091907,62091907_forward,63.24464
62103907,62103907_backward,43.27559
62103938,62103938_forward,45.44895
62103974,62103974_forward,30.28419
62106282,62106282_backward,168.99272
62047536,62047536_backward,205.86699
62046806,62046806_backward,56.39752
62088509,62088509_forward,163.99953
62069699,62069699_forward,14.0578
62069706,62069706_backward,145.25797
62069696,62069696_backward,34.09264
62088511,62088511_backward,128.70386
62103972,62103972_forward,164.13954
62103974,62103974_backward,30.28419
62103975,62103975_forward,36.60647
62091896,62091896_backward,251.11001
62091897,62091897_forward,237.43864
62091898,62091898_backward,36.93204
62104154,62104154_backward,77.90488
62104155,62104155_forward,68.73806
62104158,62104158_forward,121.50301
62104357,62104357_backward,57.10005
62104358,62104358_forward,81.8529
62104359,62104359_forward,92.60144
62049270,62049270_backward,119.53751
62045568,62045568_forward,580.58027
62045574,62045574_forward,310.41341
62045582,62045582_forward,199.20419
62045604,62045604_backward,269.0581
62084045,62084045_backward,50.88647
62091828,62091828_forward,82.24379
62091872,62091872_forward,130.5532
62099935,62099935_forward,114.22972
62099938,62099938_forward,48.87898
62091339,62091339_backward,74.38948
62101245,62101245_forward,34.20845
62056473,62056473_forward,293.54382
62056474,62056474_forward,252.03553
62056475,62056475_backward,224.85211
62056479,62056479_forward,233.27528
62056705,62056705_forward,61.6122
62056706,62056706_backward,79.61355
62058893,62058893_backward,138.08205
62101256,62101256_forward,20.36335
62101257,62101257_forward,23.74127
62106204,62106204_backward,130.51568
62083413,62083413_backward,34.95705
62084906,62084906_forward,28.47083
62084907,62084907_forward,104.86905
62104672,62104672_backward,91.04887
62104673,62104673_forward,164.49692
62078136,62078136_backward,210.14749
62078141,62078141_forward,57.04955
62078143,62078143_forward,19.36462
62078146,62078146_backward,76.68453
62074442,62074442_backward,48.03002
62074456,62074456_forward,41.11799
62089884,62089884_backward,150.46524
62079795,62079795_backward,209.96812
62079797,62079797_forward,104.02228
62094102,62094102_forward,90.9228
62081701,62081701_forward,86.24047
62083666,62083666_backward,159.57538
62074280,62074280_backward,27.53133
62078137,62078137_backward,30.01425
62078137,62078137_forward,30.01425
62078139,62078139_forward,84.29098
62100685,62100685_backward,52.684
62100687,62100687_forward,23.84234
62072346,62072346_backward,911.14064
62072347,62072347_forward,569.66491
62089774,62089774_forward,310.66935
62078141,62078141_backward,57.04955
62079911,62079911_backward,159.38759
62101228,62101228_backward,60.66977
62101620,62101620_backward,205.50097
62101621,62101621_forward,269.95334
62101622,62101622_forward,200.08913
62058488,62058488_forward,68.90281
62055555,62055555_forward,205.91662
62055563,62055563_backward,87.23415
62055564,62055564_backward,71.48654
62056332,62056332_backward,60.94737
62101256,62101256_backward,20.36335
62101252,62101252_backward,31.18707
62058324,62058324_forward,205.06395
62058943,62058943_forward,116.7407
62058946,62058946_backward,112.6619
62058952,62058952_backward,192.45906
62059307,62059307_forward,70.42314
62059308,62059308_backward,100.28345
62100098,62100098_forward,155.66413
62055532,62055532_forward,214.9866
62055539,62055539_backward,239.09087
62055545,62055545_backward,184.53883
62077944,62077944_backward,117.24833
62090031,62090031_backward,208.33535
62090031,62090031_forward,208.33535
62074457,62074457_backward,68.66957
62078144,62078144_backward,13.04398
62078145,62078145_forward,59.13229
62078146,62078146_forward,76.68453
62079909,62079909_forward,67.18273
62094103,62094103_backward,58.44078
62089887,62089887_backward,146.63837
62100689,62100689_backward,33.72842
62094102,62094102_backward,90.9228
62094103,62094103_forward,58.44078
62094104,62094104_forward,207.89724
62100687,62100687_backward,23.84234
62100688,62100688_forward,22.18946
62100689,62100689_forward,33.72842
62074212,62074212_forward,296.34031
62074215,62074215_backward,129.66015
62078614,62078614_backward,100.10762
62078143,62078143_backward,19.36462
62078144,62078144_forward,13.04398
62084474,62084474_forward,152.46068
62084475,62084475_backward,138.68006
62105841,62105841_forward,698.5939
62056706,62056706_forward,79.61355
62056709,62056709_forward,117.37507
62101224,62101224_backward,80.62496
62058974,62058974_forward,212.51424
62059221,62059221_forward,81.09904
62059231,62059231_backward,81.09883
62059853,62059853_forward,89.31732
62066193,62066193_backward,39.62505
62080060,62080060_forward,19.06159
62081162,62081162_forward,263.85063
62066215,62066215_backward,43.02355
62080060,62080060_backward,19.06159
62081163,62081163_forward,144.03473
62071136,62071136_backward,41.08742
62101245,62101245_backward,34.20845
62101246,62101246_forward,78.70092
62101247,62101247_forward,98.57036
62059304,62059304_forward,81.0894
62060455,62060455_backward,78.66664
62058497,62058497_forward,87.34364
62058505,62058505_backward,95.29892
62058506,62058506_backward,204.19059
62102817,62102817_forward,89.27905
62059986,62059986_forward,67.16693
62059988,62059988_backward,37.53171
62059989,62059989_forward,72.12848
62105399,62105399_backward,123.73306
62058962,62058962_forward,220.61675
62058968,62058968_backward,102.91
62058969,62058969_backward,146.37382
62059877,62059877_forward,144.57489
62059983,62059983_forward,268.93799
62059984,62059984_backward,133.49521
62074238,62074238_forward,486.92006
62074269,62074269_backward,551.24648
62078181,62078181_backward,20.54087
62074273,62074273_backward,235.43204
62074278,62074278_forward,76.80243
62074275,62074275_forward,100.2851
62078138,62078138_backward,43.46612
62094104,62094104_backward,207.89724
62094115,62094115_backward,116.39727
62081851,62081851_forward,120.2692
62083792,62083792_backward,106.55833
62079912,62079912_backward,31.74169
62074275,62074275_backward,100.2851
62078136,62078136_forward,210.14749
62078615,62078615_backward,275.75017
62058850,62058850_forward,64.58555
62058851,62058851_backward,119.16338
62105392,62105392_forward,258.90429
62058881,62058881_forward,51.45293
62058883,62058883_backward,183.06984
62058890,62058890_backward,226.62701
62070647,62070647_backward,179.09088
62070831,62070831_forward,862.74575
62083484,62083484_forward,95.42335
62101684,62101684_backward,240.58262
62102236,62102236_backward,245.75256
62061646,62061646_forward,167.34517
62061649,62061649_forward,81.93553
62061650,62061650_backward,103.23233
62061651,62061651_backward,303.92097
62060027,62060027_forward,147.12098
62060030,62060030_backward,124.84239
62060033,62060033_backward,100.8535
62060472,62060472_backward,61.58367
62058504,62058504_backward,233.91291
62102817,62102817_backward,89.27905
62102820,62102820_forward,100.57971
62101257,62101257_backward,23.74127
62058500,62058500_forward,34.65333
62058501,62058501_forward,111.3475
62058516,62058516_backward,238.08669
62102820,62102820_backward,100.57971
62055664,62055664_backward,75.10624
62055665,62055665_forward,123.23461
62102236,62102236_forward,245.75256
62084528,62084528_forward,209.18141
62102020,62102020_backward,303.85298
62106016,62106016_backward,335.53935
62084537,62084537_backward,139.77673
62079909,62079909_backward,67.18273
62079910,62079910_forward,32.142
62079911,62079911_forward,159.38759
62074432,62074432_backward,108.53509
62074442,62074442_forward,48.03002
62079910,62079910_backward,32.142
62079912,62079912_forward,31.74169
62079913,62079913_forward,74.92556
62074469,62074469_forward,466.77478
62074278,62074278_backward,76.80243
62074280,62074280_forward,27.53133
62083792,62083792_forward,106.55833
62094016,62094016_forward,121.17113
62074213,62074213_forward,299.05187
62074215,62074215_forward,129.66015
62090237,62090237_backward,75.98881
62077459,62077459_backward,80.41356
62083665,62083665_forward,190.42409
62089888,62089888_backward,150.89181
62089888,62089888_forward,150.89181
62078138,62078138_forward,43.46612
62078139,62078139_backward,84.29098
62077942,62077942_backward,135.54768
62078181,62078181_forward,20.54087
62077942,62077942_forward,135.54768
62077943,62077943_backward,199.64383
62105866,62105866_forward,157.81722
62058343,62058343_forward,95.32724
62058347,62058347_forward,409.51452
62058348,62058348_backward,105.74624
62065318,62065318_backward,373.60722
62058436,62058436_forward,330.88151
62058493,62058493_forward,92.53277
62058501,62058501_backward,111.3475
62058510,62058510_backward,201.89313
62058942,62058942_forward,101.82063
62058943,62058943_backward,116.7407
62058947,62058947_backward,187.15786
62059229,62059229_backward,41.16926
62059230,62059230_forward,109.56192
62059235,62059235_forward,82.33827
62061131,62061131_forward,269.91984
62061140,62061140_forward,28.15427
62061822,62061822_backward,105.06323
62060026,62060026_forward,129.81062
62060030,62060030_forward,124.84239
62060481,62060481_backward,89.34297
62059999,62059999_backward,61.58266
62060453,62060453_backward,80.98131
62058879,62058879_forward,51.45286
62058880,62058880_forward,95.71883
62058881,62058881_backward,51.45293
62059226,62059226_forward,178.02339
62059228,62059228_backward,90.09672
62059229,62059229_forward,41.16926
62059261,62059261_backward,206.95209
62059292,62059292_forward,36.40688
62059293,62059293_backward,100.28348
62061466,62061466_forward,140.29159
62061472,62061472_backward,231.34739
62062291,62062291_backward,191.24156
62089241,62089241_backward,606.43891
62055236,62055236_forward,151.98221
62055240,62055240_backward,98.7821
62055241,62055241_backward,69.20159
62055244,62055244_forward,444.30785
62071328,62071328_forward,649.46526
62071626,62071626_forward,109.97462
62084779,62084779_backward,65.00955
62089174,62089174_backward,252.29415
62084474,62084474_backward,152.46068
62058341,62058341_forward,47.66357
62058342,62058342_forward,366.48739
62058343,62058343_backward,95.32724
62091093,62091093_backward,110.35488
62059293,62059293_forward,100.28348
62059294,62059294_backward,77.70632
62059316,62059316_backward,421.11215
62071198,62071198_backward,155.57598
62059294,62059294_forward,77.70632
62059296,62059296_backward,44.74147
62059297,62059297_backward,89.22928
62059310,62059310_backward,202.13703
62084727,62084727_forward,53.74754
62084728,62084728_forward,170.57672
62105639,62105639_backward,182.36806
62059298,62059298_forward,100.28346
62059307,62059307_backward,70.42314
62089179,62089179_backward,140.22007
62070741,62070741_backward,561.45367
62061174,62061174_backward,275.95743
62061181,62061181_forward,80.65496
62061182,62061182_forward,56.48926
62105422,62105422_backward,103.16629
62061177,62061177_backward,56.48866
62061861,62061861_backward,258.80434
62061862,62061862_backward,207.77805
62105422,62105422_forward,103.16629
62059984,62059984_forward,133.49521
62059985,62059985_forward,210.06219
62059986,62059986_backward,67.16693
62100901,62100901_forward,576.84231
62100902,62100902_forward,302.67568
62102859,62102859_backward,487.62338
62058316,62058316_forward,133.21255
62058317,62058317_forward,100.92218
62058318,62058318_backward,112.59043
62058339,62058339_forward,98.56156
62058352,62058352_backward,92.79527
62076708,62076708_backward,121.94824
62058449,62058449_forward,106.29133
62058452,62058452_forward,167.41407
62058453,62058453_backward,121.27132
62071332,62071332_backward,112.5777
62058490,62058490_forward,61.18771
62058492,62058492_forward,241.54706
62058493,62058493_backward,92.53277
62066209,62066209_forward,28.26502
62066212,62066212_forward,41.15993
62066213,62066213_backward,34.65848
62074429,62074429_backward,187.63052
62077459,62077459_forward,80.41356
62074211,62074211_backward,157.22303
62074212,62074212_backward,296.34031
62074236,62074236_forward,283.87803
62078610,62078610_backward,328.34493
62090237,62090237_forward,75.98881
62077955,62077955_backward,92.15069
62074431,62074431_backward,48.02961
62074433,62074433_forward,114.10498
62074434,62074434_backward,69.99774
62089884,62089884_forward,150.46524
62079913,62079913_backward,74.92556
62074432,62074432_forward,108.53509
62074433,62074433_backward,114.10498
62074434,62074434_forward,69.99774
62074427,62074427_backward,211.59049
62074420,62074420_backward,114.92384
62074431,62074431_forward,48.02961
62083666,62083666_forward,159.57538
62094113,62094113_backward,78.61867
62094115,62094115_forward,116.39727
62094125,62094125_backward,410.86048
62056327,62056327_forward,94.64092
62056332,62056332_forward,60.94737
62084906,62084906_backward,28.47083
62084525,62084525_backward,208.96788
62056811,62056811_backward,188.71784
62056811,62056811_forward,188.71784
62058313,62058313_forward,86.60656
62058315,62058315_backward,60.6246
62058316,62058316_backward,133.21255
62094603,62094603_backward,224.32649
62070854,62070854_backward,104.01123
62070855,62070855_backward,156.48407
62070856,62070856_forward,65.39041
62071107,62071107_backward,483.4043
62059297,62059297_forward,89.22928
62059298,62059298_backward,100.28346
62059299,62059299_backward,137.40181
62066275,62066275_forward,53.16645
62066276,62066276_backward,149.73518
62066277,62066277_backward,242.64138
62055533,62055533_backward,92.70311
62055534,62055534_backward,355.60402
62055541,62055541_forward,89.63465
62061467,62061467_backward,159.35539
62061503,62061503_forward,28.24769
62061504,62061504_backward,189.80355
62061505,62061505_forward,37.5363
62059578,62059578_backward,454.95087
62059587,62059587_forward,197.1212
62059589,62059589_backward,150.42929
62071319,62071319_forward,43.22533
62071321,62071321_backward,337.15761
62071601,62071601_forward,262.29584
62105645,62105645_backward,158.0959
62065604,62065604_forward,89.22967
62065608,62065608_backward,100.28407
62065611,62065611_backward,87.31747
62061129,62061129_forward,183.00224
62061140,62061140_backward,28.15427
62061141,62061141_backward,116.84906
62061054,62061054_forward,157.30099
62061057,62061057_forward,220.06432
62061707,62061707_backward,221.96883
62071140,62071140_forward,48.00427
62071141,62071141_backward,84.41571
62071142,62071142_forward,118.06059
62071112,62071112_forward,121.40978
62071115,62071115_backward,140.68756
62071361,62071361_backward,295.48131
62066310,62066310_forward,102.91658
62066318,62066318_backward,90.09317
62066915,62066915_forward,226.42392
62066205,62066205_forward,133.49317
62066208,62066208_backward,34.41163
62066209,62066209_backward,28.26502
62094505,62094505_backward,81.56204
62094506,62094506_forward,100.33778
62094507,62094507_forward,109.99349
62071194,62071194_forward,86.43865
62071196,62071196_forward,154.76655
62071197,62071197_backward,76.75171
62066305,62066305_forward,61.29208
62066312,62066312_backward,222.33526
62066313,62066313_backward,96.14116
62066314,62066314_forward,75.17883
62065608,62065608_forward,100.28407
62065609,62065609_backward,77.94908
62065610,62065610_backward,89.22966
62058485,62058485_forward,56.52138
62058489,62058489_forward,38.92915
62058490,62058490_backward,61.18771
62058491,62058491_backward,254.67571
62055671,62055671_forward,109.20183
62055672,62055672_forward,117.74785
62055531,62055531_forward,133.97501
62065607,62065607_forward,173.57735
62065610,62065610_forward,89.22966
62065612,62065612_backward,140.34517
62059223,62059223_forward,260.62584
62059224,62059224_forward,77.11271
62059227,62059227_backward,130.85622
62061645,62061645_forward,157.45926
62061650,62061650_forward,103.23233
62061652,62061652_backward,312.56266
62058338,62058338_forward,95.32705
62058340,62058340_forward,130.3184
62058341,62058341_backward,47.66357
62058351,62058351_backward,122.41808
62058346,62058346_forward,100.93478
62058351,62058351_forward,122.41808
62058362,62058362_backward,125.75829
62058452,62058452_backward,167.41407
62061505,62061505_backward,37.5363
62058496,62058496_backward,201.08768
62058499,62058499_forward,174.68354
62058500,62058500_backward,34.65333
62061143,62061143_backward,288.57901
62061164,62061164_forward,151.3265
62061165,62061165_forward,103.23025
62058972,62058972_forward,265.46937
62058973,62058973_forward,70.21526
62058974,62058974_backward,212.51424
62104783,62104783_backward,220.58212
62059588,62059588_backward,278.18536
62059590,62059590_forward,93.44912
62060158,62060158_forward,122.856
62055257,62055257_backward,190.32336
62071135,62071135_backward,146.92562
62044012,62044012_forward,312.66176
62044013,62044013_forward,241.22538
62044016,62044016_backward,96.5649
62044020,62044020_backward,73.66381
62044012,62044012_backward,312.66176
62044794,62044794_forward,86.77147
62045153,62045153_backward,301.63003
62044544,62044544_backward,134.35878
62044545,62044545_forward,71.83947
62044546,62044546_forward,140.85414
62043981,62043981_backward,813.98515
62044119,62044119_forward,649.45199
62044687,62044687_backward,287.08434
62043889,62043889_backward,494.27686
62079315,62079315_forward,87.88565
62080726,62080726_backward,185.15422
62043836,62043836_backward,380.40201
62098483,62098483_forward,826.64377
62088617,62088617_forward,1295.83011
62101064,62101064_backward,825.06548
62102039,62102039_backward,896.22813
62089855,62089855_forward,113.30677
62078199,62078199_backward,81.89158
62078195,62078195_backward,192.30836
62074234,62074234_forward,83.19953
62074487,62074487_forward,49.92662
62074224,62074224_backward,107.42275
62074226,62074226_forward,286.41169
62044256,62044256_backward,425.00924
62080724,62080724_backward,261.87457
62091485,62091485_forward,273.48491
62098375,62098375_backward,415.72421
62074477,62074477_backward,34.61159
62044794,62044794_backward,86.77147
62088256,62088256_backward,333.04998
62104755,62104755_forward,247.48712
62097781,62097781_backward,70.61093
62044016,62044016_forward,96.5649
62044017,62044017_forward,134.24777
62044023,62044023_backward,249.89328
62044024,62044024_backward,189.42643
62044024,62044024_forward,189.42643
62044256,62044256_forward,425.00924
62044666,62044666_backward,41.62918
62044225,62044225_forward,48.80308
62104756,62104756_backward,366.41547
62044546,62044546_backward,140.85414
62074475,62074475_backward,45.24003
62074476,62074476_forward,36.52965
62074477,62074477_forward,34.61159
62044666,62044666_forward,41.62918
62044668,62044668_forward,29.09983
62102057,62102057_backward,126.54222
62072345,62072345_forward,300.85674
62043888,62043888_forward,170.29512
62044528,62044528_backward,195.17824
62079315,62079315_backward,87.88565
62043952,62043952_backward,543.60069
62044455,62044455_forward,238.75223
62044456,62044456_forward,408.48016
62097779,62097779_backward,66.69607
62097780,62097780_forward,51.28912
62097781,62097781_forward,70.61093
62102057,62102057_forward,126.54222
62104725,62104725_forward,906.90547
62044225,62044225_backward,48.80308
62044688,62044688_forward,293.07578
62044689,62044689_forward,277.17435
62044668,62044668_backward,29.09983
62044670,62044670_forward,228.12595
62080727,62080727_backward,129.76382
62044543,62044543_forward,35.76439
62044544,62044544_forward,134.35878
62044560,62044560_backward,470.61632
62044468,62044468_backward,154.89056
62044548,62044548_backward,255.63776
62044456,62044456_backward,408.48016
62044458,62044458_forward,51.96013
62044461,62044461_backward,147.5578
62043825,62043825_forward,212.08527
62044183,62044183_backward,604.48133
62044543,62044543_backward,35.76439
62102039,62102039_forward,896.22813
62104725,62104725_backward,906.90547
62058947,62058947_forward,187.15786
62058948,62058948_backward,105.15398
62058950,62058950_backward,184.80236
62058954,62058954_forward,79.4589
62058956,62058956_forward,501.23347
62058957,62058957_backward,37.54287
62059255,62059255_backward,110.32408
62059257,62059257_forward,102.92513
62059260,62059260_backward,594.06348
62059310,62059310_forward,202.13703
62059311,62059311_backward,77.70631
62059317,62059317_backward,238.87001
62056712,62056712_forward,28.15583
62056713,62056713_backward,226.8571
62056715,62056715_backward,95.18711
62058332,62058332_forward,185.06277
62105381,62105381_backward,149.70813
62105384,62105384_forward,239.99856
62058359,62058359_backward,97.33427
62058471,62058471_backward,25.98744
62058472,62058472_forward,164.67733
62058479,62058479_forward,139.04344
62072350,62072350_backward,69.08419
62077347,62077347_forward,134.33389
62059311,62059311_forward,77.70631
62059312,62059312_backward,107.55832
62059313,62059313_backward,102.93277
62058862,62058862_forward,53.15682
62058864,62058864_backward,51.45209
62058865,62058865_backward,138.62615
62074224,62074224_forward,107.42275
62094025,62094025_backward,97.26792
62074234,62074234_backward,83.19953
62094024,62094024_forward,239.72085
62077975,62077975_backward,144.85289
62097778,62097778_backward,63.5905
62044036,62044036_forward,102.72371
62044037,62044037_forward,632.94839
62044038,62044038_forward,328.82797
62077973,62077973_backward,37.48457
62077975,62077975_forward,144.85289
62077976,62077976_backward,33.06436
62077978,62077978_forward,112.62323
62044460,62044460_backward,507.54398
62044461,62044461_forward,147.5578
62081857,62081857_forward,151.20725
62105933,62105933_backward,540.68654
62044017,62044017_backward,134.24777
62088256,62088256_forward,333.04998
62104755,62104755_backward,247.48712
62089855,62089855_backward,113.30677
62089857,62089857_forward,85.83953
62089858,62089858_backward,122.61354
62044458,62044458_backward,51.96013
62097775,62097775_backward,104.89686
62097777,62097777_backward,75.18731
62097779,62097779_forward,66.69607
62044029,62044029_forward,148.21472
62044030,62044030_forward,354.30706
62044036,62044036_backward,102.72371
62080723,62080723_backward,327.6253
62080725,62080725_backward,150.98
62080726,62080726_forward,185.15422
62080727,62080727_forward,129.76382
62044427,62044427_backward,585.63561
62044467,62044467_forward,235.33268
62044468,62044468_forward,154.89056
62043886,62043886_backward,326.88094
62099774,62099774_forward,230.6291
62104425,62104425_forward,201.84663
62043886,62043886_forward,326.88094
62043888,62043888_backward,170.29512
62079314,62079314_backward,89.55915
62044670,62044670_backward,228.12595
62078169,62078169_forward,80.62711
62053521,62053521_forward,108.88167
62053523,62053523_backward,68.81992
62053557,62053557_forward,200.01944
62053527,62053527_forward,78.69567
62053530,62053530_backward,45.24044
62053567,62053567_backward,208.9395
62078198,62078198_backward,57.55915
62078203,62078203_forward,73.34194
62078205,62078205_backward,108.27367
62078206,62078206_forward,112.81314
62053781,62053781_backward,174.43327
62078199,62078199_forward,81.89158
62078203,62078203_backward,73.34194
62078198,62078198_forward,57.55915
62044428,62044428_backward,354.41139
62074476,62074476_backward,36.52965
62077972,62077972_forward,61.52264
62083763,62083763_forward,88.97035
62044686,62044686_forward,506.56131
62044687,62044687_forward,287.08434
62044688,62044688_backward,293.07578
62077974,62077974_forward,39.33514
62077976,62077976_forward,33.06436
62081857,62081857_backward,151.20725
62044852,62044852_backward,216.23171
62079314,62079314_forward,89.55915
62074475,62074475_forward,45.24003
62077974,62077974_backward,39.33514
62044023,62044023_forward,249.89328
62044026,62044026_backward,131.43505
62044029,62044029_backward,148.21472
62044676,62044676_backward,515.5385
62089857,62089857_backward,85.83953
62043825,62043825_backward,212.08527
62044547,62044547_forward,233.52711
62044548,62044548_forward,255.63776
62072345,62072345_backward,300.85674
62072357,62072357_backward,663.05526
62077347,62077347_backward,134.33389
62070321,62070321_forward,83.6416
62070322,62070322_backward,102.61115
62070323,62070323_forward,148.53883
62104425,62104425_backward,201.84663
62104426,62104426_forward,115.32456
62104427,62104427_forward,158.19803
62044034,62044034_forward,120.38237
62070117,62070117_forward,65.35281
62097623,62097623_forward,241.88354
62097625,62097625_backward,69.47879
62049914,62049914_forward,22.20303
62049915,62049915_backward,34.40686
62079456,62079456_backward,261.0777
62080724,62080724_forward,261.87457
62080725,62080725_forward,150.98
62044852,62044852_forward,216.23171
62088295,62088295_backward,83.94617
62070159,62070159_forward,103.88827
62097642,62097642_backward,574.23486
62097643,62097643_forward,148.60488
62043835,62043835_backward,341.16237
62043836,62043836_forward,380.40201
62104426,62104426_backward,115.32456
62051028,62051028_forward,71.48068
62051098,62051098_backward,65.40026
62077972,62077972_backward,61.52264
62077973,62077973_forward,37.48457
62049914,62049914_backward,22.20303
62097134,62097134_forward,83.0592
62105064,62105064_forward,186.85249
62072351,62072351_forward,150.16116
62050757,62050757_backward,243.07632
62050986,62050986_forward,88.92237
62050982,62050982_forward,78.59516
62076171,62076171_backward,34.581
62088814,62088814_forward,189.86748
62070369,62070369_forward,235.15277
62070321,62070321_backward,83.6416
62090649,62090649_backward,18.82351
62090957,62090957_forward,68.30515
62044855,62044855_backward,17.77881
62088295,62088295_forward,83.94617
62043963,62043963_backward,123.53907
62044855,62044855_forward,17.77881
62081380,62081380_backward,18.32406
62081380,62081380_forward,18.32406
62081382,62081382_backward,48.53781
62044689,62044689_backward,277.17435
62044025,62044025_forward,232.54156
62044026,62044026_forward,131.43505
62044031,62044031_backward,107.95259
62044034,62044034_backward,120.38237
62043955,62043955_forward,616.29459
62043957,62043957_backward,630.86975
62044119,62044119_backward,649.45199
62056882,62056882_backward,422.10878
62053522,62053522_backward,158.86304
62081382,62081382_forward,48.53781
62083106,62083106_backward,228.24648
62091033,62091033_backward,28.53044
62106089,62106089_backward,296.94076
62106089,62106089_forward,296.94076
62099551,62099551_backward,107.45436
62043963,62043963_forward,123.53907
62043973,62043973_backward,251.18375
62043975,62043975_forward,311.61338
62044467,62044467_backward,235.33268
62091030,62091030_backward,135.32003
62091033,62091033_forward,28.53044
62091065,62091065_forward,84.85736
62104393,62104393_backward,288.7474
62079734,62079734_backward,269.65506
62092089,62092089_backward,23.86037
62092091,62092091_forward,34.47724
62097471,62097471_backward,326.48998
62097472,62097472_forward,343.19324
62097473,62097473_backward,147.11113
62088028,62088028_forward,551.39574
62088046,62088046_backward,67.82751
62050028,62050028_backward,289.80148
62088748,62088748_forward,221.57284
62104882,62104882_backward,322.9182
62050064,62050064_forward,75.0436
62043986,62043986_backward,671.56418
62044457,62044457_forward,60.17049
62044460,62044460_forward,507.54398
62044457,62044457_backward,60.17049
62043824,62043824_forward,28.58068
62043952,62043952_forward,543.60069
62044547,62044547_backward,233.52711
62044677,62044677_backward,107.74459
62079456,62079456_forward,261.0777
62080723,62080723_forward,327.6253
62094552,62094552_backward,223.04455
62043824,62043824_backward,28.58068
62044805,62044805_forward,103.02879
62044806,62044806_forward,466.17057
62104427,62104427_backward,158.19803
62078751,62078751_backward,158.9526
62099774,62099774_backward,230.6291
62044031,62044031_forward,107.95259
62044032,62044032_forward,161.98167
62044038,62044038_backward,328.82797
62044040,62044040_backward,129.70697
62070320,62070320_backward,282.84895
62089579,62089579_forward,197.2816
62092091,62092091_backward,34.47724
62098186,62098186_backward,61.34269
62098188,62098188_forward,441.04282
62098375,62098375_forward,415.72421
62053545,62053545_forward,122.56134
62050651,62050651_backward,73.54114
62050652,62050652_backward,168.59526
62098406,62098406_forward,602.47763
62070371,62070371_backward,76.86127
62102385,62102385_backward,187.32776
62102387,62102387_forward,139.69011
62105838,62105838_forward,490.53863
62095774,62095774_backward,114.39709
62095775,62095775_forward,210.6571
62095776,62095776_forward,431.36369
62050738,62050738_backward,68.27857
62070096,62070096_backward,223.54003
62070097,62070097_backward,155.28067
62070120,62070120_forward,163.90738
62053767,62053767_backward,174.13495
62056877,62056877_backward,315.07969
62056882,62056882_forward,422.10878
62056884,62056884_backward,476.69779
62075119,62075119_forward,868.84777
62043973,62043973_forward,251.18375
62043977,62043977_backward,717.35843
62044101,62044101_backward,890.9356
62044522,62044522_forward,103.18489
62083106,62083106_forward,228.24648
62083107,62083107_forward,102.11921
62044502,62044502_forward,202.53394
62044504,62044504_forward,248.37276
62044805,62044805_backward,103.02879
62099551,62099551_forward,107.45436
62099552,62099552_forward,176.13623
62104943,62104943_backward,423.68369
62104458,62104458_backward,942.77596
62104459,62104459_forward,595.71757
62104460,62104460_backward,243.44313
62104456,62104456_backward,935.03515
62104457,62104457_forward,421.5703
62104460,62104460_forward,243.44313
62047952,62047952_backward,704.35808
62047956,62047956_forward,422.73394
62104943,62104943_forward,423.68369
62083107,62083107_backward,102.11921
62085066,62085066_forward,67.47317
62051016,62051016_forward,48.59717
62051017,62051017_forward,163.84782
62051018,62051018_backward,51.87456
62098186,62098186_forward,61.34269
62101071,62101071_backward,79.44505
62044025,62044025_backward,232.54156
62044676,62044676_forward,515.5385
62044677,62044677_forward,107.74459
62051024,62051024_forward,144.80039
62051068,62051068_backward,75.97433
62087851,62087851_backward,47.86386
62053523,62053523_forward,68.81992
62053524,62053524_backward,266.94723
62088958,62088958_backward,143.04459
62053529,62053529_forward,77.9076
62085285,62085285_forward,46.82542
62090636,62090636_backward,105.94398
62090638,62090638_backward,36.23594
62091013,62091013_forward,123.40331
62044370,62044370_backward,73.98701
62083012,62083012_backward,19.00787
62051098,62051098_forward,65.40026
62051100,62051100_backward,28.1427
62053547,62053547_forward,192.0925
62076171,62076171_forward,34.581
62088814,62088814_backward,189.86748
62049931,62049931_backward,218.78565
62049953,62049953_forward,347.04593
62105062,62105062_forward,221.55775
62105063,62105063_forward,277.49863
62053458,62053458_forward,257.1913
62053461,62053461_forward,208.80331
62053479,62053479_backward,349.79809
62098188,62098188_backward,441.04282
62081388,62081388_forward,35.47499
62085066,62085066_backward,67.47317
62044040,62044040_forward,129.70697
62044043,62044043_backward,108.38022
62079452,62079452_forward,186.1334
62094552,62094552_forward,223.04455
62044061,62044061_forward,93.98368
62044032,62044032_backward,161.98167
62081388,62081388_backward,35.47499
62088273,62088273_forward,113.34262
62044522,62044522_backward,103.18489
62044523,62044523_forward,162.69547
62044524,62044524_forward,194.78159
62043975,62043975_backward,311.61338
62044502,62044502_backward,202.53394
62044503,62044503_forward,652.33856
62044504,62044504_backward,248.37276
62085281,62085281_backward,68.14244
62085282,62085282_forward,82.18434
62089518,62089518_forward,36.5904
62101070,62101070_backward,92.08047
62101071,62101071_forward,79.44505
62101072,62101072_forward,124.85735
62053473,62053473_backward,62.00515
62102387,62102387_backward,139.69011
62052529,62052529_forward,279.11191
62052537,62052537_backward,707.73598
62085588,62085588_forward,222.96559
